theta,t,omega
-0.27366647124290466,2.3232321739196777,0.8210526315789474
-0.43231189250946045,2.4242424964904785,0.8210526315789474
-0.45532628893852234,2.5252525806427,0.8210526315789474
-0.6276384592056274,2.626262664794922,0.8210526315789474
-0.6392553448677063,2.7272727489471436,0.8210526315789474
-0.7282629013061523,2.8282828330993652,0.8210526315789474
-0.7988138794898987,2.929292917251587,0.8210526315789474
-0.9141005277633667,3.0303030014038086,0.8210526315789474
-0.9048810005187988,3.1313130855560303,0.8210526315789474
-0.8852698802947998,3.232323169708252,0.8210526315789474
-0.9196547269821167,3.3333332538604736,0.8210526315789474
-0.9447773694992065,3.4343433380126953,0.8210526315789474
-0.8911834955215454,3.535353422164917,0.8210526315789474
-0.8227193355560303,3.6363635063171387,0.8210526315789474
-0.8643452525138855,3.7373735904693604,0.8210526315789474
-0.9209749698638916,3.838383674621582,0.8210526315789474
-0.737066924571991,3.9393937587738037,0.8210526315789474
-0.8366448879241943,4.040403842926025,0.8210526315789474
-0.6806568503379822,4.141414165496826,0.8210526315789474
-0.6644933223724365,4.242424011230469,0.8210526315789474
-0.5081253051757812,4.3434343338012695,0.8210526315789474
-0.5083185434341431,4.444444179534912,0.8210526315789474
-0.4550175368785858,4.545454502105713,0.8210526315789474
-0.4351119101047516,4.6464643478393555,0.8210526315789474
-0.326557457447052,4.747474670410156,0.8210526315789474
-0.27521178126335144,4.848484992980957,0.8210526315789474
-0.28254207968711853,4.9494948387146,0.8210526315789474
-0.1968233585357666,5.0505051612854,0.8210526315789474
-0.22266937792301178,5.151515007019043,0.8210526315789474
-0.08460935950279236,5.252525329589844,0.8210526315789474
-0.11485990136861801,5.3535356521606445,0.8210526315789474
-0.03854173421859741,5.454545497894287,0.8210526315789474
0.020712655037641525,5.555555820465088,0.8210526315789474
-0.08021172881126404,5.6565656661987305,0.8210526315789474
0.0683935284614563,5.757575988769531,0.8210526315789474
0.10450968146324158,5.858585834503174,0.8210526315789474
0.20449323952198029,5.959596157073975,0.8210526315789474
0.19226481020450592,6.060606002807617,0.8210526315789474
0.15400037169456482,6.161616325378418,0.8210526315789474
0.20698077976703644,6.262626647949219,0.8210526315789474
0.28988733887672424,6.363636493682861,0.8210526315789474
0.2828174829483032,6.464646339416504,0.8210526315789474
0.30107030272483826,6.565656661987305,0.8210526315789474
0.3754267990589142,6.6666669845581055,0.8210526315789474
0.4570762515068054,6.767676830291748,0.8210526315789474
0.568240761756897,6.868686676025391,0.8210526315789474
0.6553005576133728,6.969696998596191,0.8210526315789474
0.548042356967926,7.070707321166992,0.8210526315789474
0.6177631616592407,7.171717166900635,0.8210526315789474
0.7380372285842896,7.272727012634277,0.8210526315789474
0.6812025308609009,7.373737335205078,0.8210526315789474
0.7576720714569092,7.474747657775879,0.8210526315789474
0.7620598077774048,7.5757575035095215,0.8210526315789474
0.6441777348518372,7.676767826080322,0.8210526315789474
0.6686672568321228,7.777777671813965,0.8210526315789474
0.7022279500961304,7.878787994384766,0.8210526315789474
0.6763650178909302,7.979798316955566,0.8210526315789474
0.5390568971633911,8.080808639526367,0.8210526315789474
0.5619934797286987,8.181818008422852,0.8210526315789474
0.5068072080612183,8.282828330993652,0.8210526315789474
0.48309776186943054,8.383838653564453,0.8210526315789474
0.40831518173217773,8.484848022460938,0.8210526315789474
0.2920493483543396,8.585858345031738,0.8210526315789474
0.24725781381130219,8.686868667602539,0.8210526315789474
0.0957491397857666,8.78787899017334,0.8210526315789474
0.056281961500644684,8.88888931274414,0.8210526315789474
0.06605132669210434,8.989898681640625,0.8210526315789474
-0.06825326383113861,9.090909004211426,0.8210526315789474
-0.1278388649225235,9.191919326782227,0.8210526315789474
-0.2169017195701599,9.292929649353027,0.8210526315789474
-0.3068285584449768,9.393939018249512,0.8210526315789474
-0.3588835299015045,9.494949340820312,0.8210526315789474
-0.37542885541915894,9.595959663391113,0.8210526315789474
-0.33431434631347656,9.696969985961914,0.8210526315789474
-0.37140849232673645,9.797979354858398,0.8210526315789474
-0.3621700704097748,9.8989896774292,0.8210526315789474
-0.42324045300483704,10.0,0.8210526315789474
0.44093164801597595,0.0,0.8421052631578948
0.4614095687866211,0.10101009905338287,0.8421052631578948
0.3979957699775696,0.20202019810676575,0.8421052631578948
0.4853297770023346,0.3030303120613098,0.8421052631578948
0.4224659204483032,0.4040403962135315,0.8421052631578948
0.4890221953392029,0.5050504803657532,0.8421052631578948
0.4839556813240051,0.6060606241226196,0.8421052631578948
0.46749943494796753,0.7070707082748413,0.8421052631578948
0.391049861907959,0.808080792427063,0.8421052631578948
0.5741916298866272,0.9090908765792847,0.8421052631578948
0.4986317455768585,1.0101009607315063,0.8421052631578948
0.49801188707351685,1.111111044883728,0.8421052631578948
0.43636810779571533,1.2121212482452393,0.8421052631578948
0.3930772840976715,1.313131332397461,0.8421052631578948
0.3510185480117798,1.4141414165496826,0.8421052631578948
0.2769779860973358,1.5151515007019043,0.8421052631578948
0.24405550956726074,1.616161584854126,0.8421052631578948
0.2291266918182373,1.7171716690063477,0.8421052631578948
0.11264251917600632,1.8181817531585693,0.8421052631578948
0.039684493094682693,1.919191837310791,0.8421052631578948
0.003768511116504669,2.0202019214630127,0.8421052631578948
-0.07338748127222061,2.1212120056152344,0.8421052631578948
-0.14680281281471252,2.222222089767456,0.8421052631578948
-0.2498483955860138,2.3232321739196777,0.8421052631578948
-0.3645278215408325,2.4242424964904785,0.8421052631578948
-0.3101120889186859,2.5252525806427,0.8421052631578948
-0.4895021617412567,2.626262664794922,0.8421052631578948
-0.5229074954986572,2.7272727489471436,0.8421052631578948
-0.5809486508369446,2.8282828330993652,0.8421052631578948
-0.5500032305717468,2.929292917251587,0.8421052631578948
-0.6367765069007874,3.0303030014038086,0.8421052631578948
-0.6053704619407654,3.1313130855560303,0.8421052631578948
-0.5931983590126038,3.232323169708252,0.8421052631578948
-0.5234887003898621,3.3333332538604736,0.8421052631578948
-0.5496929883956909,3.4343433380126953,0.8421052631578948
-0.6217755675315857,3.535353422164917,0.8421052631578948
-0.5056519508361816,3.6363635063171387,0.8421052631578948
-0.5252788066864014,3.7373735904693604,0.8421052631578948
-0.45267409086227417,3.838383674621582,0.8421052631578948
-0.41442960500717163,3.9393937587738037,0.8421052631578948
-0.43929070234298706,4.040403842926025,0.8421052631578948
-0.41136378049850464,4.141414165496826,0.8421052631578948
-0.27537649869918823,4.242424011230469,0.8421052631578948
-0.17733921110630035,4.3434343338012695,0.8421052631578948
-0.14377792179584503,4.444444179534912,0.8421052631578948
-0.1401590257883072,4.545454502105713,0.8421052631578948
-0.16869983077049255,4.6464643478393555,0.8421052631578948
-0.05357668176293373,4.747474670410156,0.8421052631578948
0.018568793311715126,4.848484992980957,0.8421052631578948
-0.030129894614219666,4.9494948387146,0.8421052631578948
-0.033280983567237854,5.0505051612854,0.8421052631578948
0.02224878966808319,5.151515007019043,0.8421052631578948
0.08407552540302277,5.252525329589844,0.8421052631578948
0.09775146842002869,5.3535356521606445,0.8421052631578948
0.05391227453947067,5.454545497894287,0.8421052631578948
0.08022608608007431,5.555555820465088,0.8421052631578948
0.04436780512332916,5.6565656661987305,0.8421052631578948
0.09016827493906021,5.757575988769531,0.8421052631578948
0.10141126066446304,5.858585834503174,0.8421052631578948
0.1290137767791748,5.959596157073975,0.8421052631578948
0.11821049451828003,6.060606002807617,0.8421052631578948
0.12629154324531555,6.161616325378418,0.8421052631578948
0.1325083076953888,6.262626647949219,0.8421052631578948
0.2752169966697693,6.363636493682861,0.8421052631578948
0.219981387257576,6.464646339416504,0.8421052631578948
0.2721903920173645,6.565656661987305,0.8421052631578948
0.24140268564224243,6.6666669845581055,0.8421052631578948
0.25740835070610046,6.767676830291748,0.8421052631578948
0.2927635610103607,6.868686676025391,0.8421052631578948
0.3036259412765503,6.969696998596191,0.8421052631578948
0.42460715770721436,7.070707321166992,0.8421052631578948
0.4016317129135132,7.171717166900635,0.8421052631578948
0.44431525468826294,7.272727012634277,0.8421052631578948
0.414738267660141,7.373737335205078,0.8421052631578948
0.49257880449295044,7.474747657775879,0.8421052631578948
0.41663721203804016,7.5757575035095215,0.8421052631578948
0.49615636467933655,7.676767826080322,0.8421052631578948
0.4143444895744324,7.777777671813965,0.8421052631578948
0.39353373646736145,7.878787994384766,0.8421052631578948
0.33232879638671875,7.979798316955566,0.8421052631578948
0.3420250415802002,8.080808639526367,0.8421052631578948
0.22333180904388428,8.181818008422852,0.8421052631578948
0.32609638571739197,8.282828330993652,0.8421052631578948
0.17950749397277832,8.383838653564453,0.8421052631578948
0.09284308552742004,8.484848022460938,0.8421052631578948
0.03917064517736435,8.585858345031738,0.8421052631578948
-0.0034696327056735754,8.686868667602539,0.8421052631578948
-0.04046521335840225,8.78787899017334,0.8421052631578948
-0.07776515185832977,8.88888931274414,0.8421052631578948
-0.16550351679325104,8.989898681640625,0.8421052631578948
-0.18237458169460297,9.090909004211426,0.8421052631578948
-0.26511555910110474,9.191919326782227,0.8421052631578948
-0.28860360383987427,9.292929649353027,0.8421052631578948
-0.30533546209335327,9.393939018249512,0.8421052631578948
-0.25494512915611267,9.494949340820312,0.8421052631578948
-0.3384469747543335,9.595959663391113,0.8421052631578948
-0.3181704878807068,9.696969985961914,0.8421052631578948
-0.2611907422542572,9.797979354858398,0.8421052631578948
-0.33463701605796814,9.8989896774292,0.8421052631578948
-0.2583290934562683,10.0,0.8421052631578948
0.2070855349302292,0.0,0.8631578947368421
0.13223403692245483,0.10101009905338287,0.8631578947368421
